概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
トクヤマ(4043)の買い予想。 ＧＴＭ さんの売買予想。 目標株価： 760円 期間： 中期(数週間~数ヶ月) 理由： チャート 押し目絶好,トクヤマ,2009/08/20,00:15,買い予想,ＧＴＭさん,238.72,720.0,-90.04,760,中期(数週間～数ヶ月),チャート,,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\108.html
トクヤマ(4043)の買い予想。 naoyuki1213 さんの売買予想。 目標株価： 800円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,トクヤマ,2009/07/31,21:05,買い予想,naoyuki1213さん,125.43,729.0,-92.44,800,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\109.html
トクヤマ(4043)の売り予想。 ちくわまる さんの売買予想。 目標株価： 400円 期間： 長期(数ヶ月～数年) 理由： チャート 個人投資家の意見「買い」に反対,トクヤマ,2017/01/06,19:06,売り予想,ちくわまるさん,-30.13,445.0,-31.31,400,長期(数ヶ月～数年),チャート,,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\11.html
"トクヤマ,4043,Tokuyama,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",トクヤマ,2009/06/24,11:01,買い予想,新卒MBAさん,434.31,688.0,-81.00,--,,,　,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\110.html
トクヤマ(4043)の買い予想。 東証一部.com さんの売買予想。 目標株価： 800円 期間： 長期(数ヶ月～数年) 理由： チャート こんなもんかな,トクヤマ,2009/04/16,16:02,買い予想,東証一部.comさん,-76.83,614.0,-56.50,800,長期(数ヶ月～数年),チャート,,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\111.html
トクヤマ(4043)の買い予想。 タオ_ さんの売買予想。 目標株価： 650円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 環境銘柄,トクヤマ,2009/03/19,23:46,買い予想,タオ_さん,448.78,595.0,-49.22,650,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\112.html
トクヤマ(4043)の買い予想。 アシスト さんの売買予想。 目標株価： 680円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) あくだし,トクヤマ,2009/01/27,19:18,買い予想,アシストさん,169.2,554.0,-31.82,680,短期(数分～数日),業績(会社計画の修正発表を含む),明日から、上昇気流まちがいなし？,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\113.html
トクヤマ(4043)の売り予想。 ｓｅｉｊｊｉ=ｍａｅｈａｒａａａ さんの売買予想。 目標株価： 370円 期間： 中期(数週間~数ヶ月) 理由： その他 サッシ耐火偽装で200億円の費用発生,トクヤマ,2009/01/23,21:30,売り予想,ｓｅｉｊｊｉ=ｍａｅｈａｒａａａさん,54.86,551.0,+29.41,370,中期(数週間～数ヶ月),その他,"トクヤマ、サッシ耐火偽装で200億円の費用発生　今期、最終赤字転落も
　トクヤマは23日、防火窓の樹脂サッシで耐火性能を偽装していた問題で、改修費が200億円程度になりそうだと発表した。2008年4―12月期に関連費を特別損失として計上する見込み。このほか製品・製造設備の評価損なども加わる見通しで、175億円の黒字（前期比7％減）とみていた09年3月期の連結最終損益は赤字となる可能性が出てきた。

　同社と子会社エクセルシャノン（東京・港）が販売した5500棟とエクセルシャノンが部品を製造し他社のブランドで販売した500棟について、樹脂サッシの改修費を算出した。偽装工作が確認された、1996年以降に販売した製品が対象となる。今後、顧客ごとに相談し、窓枠交換、部品付け替えといった改修方法と金額を決める。

　国土交通省は今月8日、エクセルシャノンなどの5社に対して、防火窓の性能試験で不正に大臣認定を受けたとして改修などを指示していた。同様に不正認定を受けた子会社を持つ三協・立山ホールディングス、日本軽金属は業績への影響を精査中という。(21:01) 

",493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\114.html
トクヤマ(4043)の売り予想。 先見の迷 さんの売買予想。 期間： 短期(数分~数日) 理由： その他 売り,トクヤマ,2009/01/09,14:47,売り予想,先見の迷さん,288.4,665.0,+73.12,--,短期(数分～数日),その他,,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\115.html
トクヤマ(4043)の買い予想。 PonTaka さんの売買予想。 目標株価： 950円 期間： 中期(数週間~数ヶ月) クリーン素材,トクヤマ,2009/01/04,21:36,買い予想,PonTakaさん,142.45,761.0,-100.51,950,中期(数週間～数ヶ月),,オバマニューディールの連想買いだが、すでに底値から半分以上上げている。。いまが押し目か･･･不明だが。,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\116.html
"トクヤマ(4043)の買い予想。 ミミちゃん さんの売買予想。 目標株価： 1,000円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 多結晶シリコン",トクヤマ,2008/11/30,20:51,買い予想,ミミちゃんさん,168.79,726.0,-91.65,"1,000",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),NEWSから「多結晶シリコンの工場新設で7.8%高になった。長期契約で安定収入が見込める」,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\117.html
"トクヤマ,4043,Tokuyama,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",トクヤマ,2008/11/28,06:27,買い予想,ＫＩＲＡさん,83.79,693.0,-82.47,--,短期(数分～数日),,,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\118.html
トクヤマ(4043)の買い予想。 ワン君のライスフィールド さんの売買予想。 目標株価： 600円 期間： 長期(数ヶ月～数年) 理由： チャート 買う！！,トクヤマ,2008/10/09,07:09,買い予想,ワン君のライスフィールドさん,244.88,417.0,+51.14,600,長期(数ヶ月～数年),チャート,買う！！,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\119.html
トクヤマ(4043)の買い予想。 生涯現役 さんの売買予想。 目標株価： 467円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,トクヤマ,2016/11/15,10:43,買い予想,生涯現役さん,79.35,418.0,+50.34,467,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\12.html
トクヤマ(4043)の買い予想。 オーバーテイクゾーン さんの売買予想。 目標株価： 720円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 時代,トクヤマ,2008/08/19,22:06,買い予想,オーバーテイクゾーンさん,-438.73,659.0,-144.12,720,短期(数分～数日),業績(会社計画の修正発表を含む),"世界のトクヤマ
最近はこのへんでうろうろしてますが大丈夫。",493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\120.html
"トクヤマ(4043)の買い予想。 atsuosan さんの売買予想。 目標株価： 1,000円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) kai",トクヤマ,2008/07/29,21:58,買い予想,atsuosanさん,111.72,679.0,-78.31,"1,000",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\121.html
トクヤマ(4043)の買い予想。 ぺろきゃん さんの売買予想。 目標株価： 850円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) とりあえず余力あれば買いたい。。,トクヤマ,2008/07/01,00:18,買い予想,ぺろきゃんさん,-59.51,799.0,-109.25,850,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\122.html
"トクヤマ(4043)の買い予想。 気分上昇 さんの売買予想。 目標株価： 1,500円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い",トクヤマ,2008/06/09,23:35,買い予想,気分上昇さん,79.04,755.0,-99.05,"1,500",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),いい感じ！,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\123.html
"トクヤマ,4043,Tokuyama,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",トクヤマ,2007/11/19,09:22,買い予想,み～たんさん,7.66,"1,249.0",-172.34,--,,,ここからの下値はそれほどないと思うので,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\124.html
"トクヤマ,4043,Tokuyama,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",トクヤマ,2007/08/05,16:50,買い予想,レモンレモンさん,2.1,"1,662.0",-200.18,--,,,多結晶シリコンとか原材料の増産間に合わないぐらいで、値上げ通ったし、６期連続増益、記念配予定で、押し目はおいしく買いでしょう。太陽電池向けVLD法開発の期待ふくらみます。,493.0,04月08日,22:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\125.html
トクヤマ(4043)の売り予想。 ゴメハナ さんの売買予想。 目標株価： 420円 期間： 短期(数分~数日) 理由： チャート 売り予想 短期 目標株価415円,トクヤマ,2016/11/02,09:06,売り予想,ゴメハナさん,-27.27,443.0,-32.73,420,短期(数分～数日),チャート,,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\13.html
トクヤマ(4043)の買い予想。 ニイイチンスラ さんの売買予想。 目標株価： 494円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「買い」に賛成,トクヤマ,2016/10/31,10:37,買い予想,ニイイチンスラさん,-0.52,444.0,+30.74,493,短期(数分～数日),チャート,,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\14.html
トクヤマ(4043)の売り予想。 ランバー さんの売買予想。 目標株価： 400円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に賛成,トクヤマ,2016/10/28,11:18,売り予想,ランバーさん,-13.82,473.0,-12.62,400,短期(数分～数日),業績(会社計画の修正発表を含む),【株価分析結果】2016/10/28 02:30　割高  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。　但し、この銘柄の株価が「263円」を割ると割安圏内に入ります。　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。【相対比較】　一方、この銘柄のPSRは日本株全体銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では日本株全体を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\15.html
トクヤマ(4043)の売り予想。 19691967 さんの売買予想。 目標株価： 451円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「買い」に反対,トクヤマ,2016/10/10,22:20,売り予想,19691967さん,-5.85,486.0,-4.68,451,短期(数分～数日),チャート,,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\16.html
トクヤマ(4043)の買い予想。 kyojin さんの売買予想。 目標株価： 600円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想 中期 目標株価600円,トクヤマ,2016/10/06,02:44,買い予想,kyojinさん,40.65,485.0,+4.10,600,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\17.html
トクヤマ(4043)の買い予想。 fsicon さんの売買予想。 目標株価： 450円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 買い予想 中期 目標株価450円,トクヤマ,2016/09/29,10:02,買い予想,fsiconさん,11.38,422.0,+47.16,450,中期(数週間～数ヶ月),個人投資家の予想,,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\18.html
トクヤマ(4043)の買い予想。 デッドボール さんの売買予想。 目標株価： 390円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,トクヤマ,2016/09/19,08:55,買い予想,デッドボールさん,636.38,340.0,+127.12,390,中期(数週間～数ヶ月),その他,,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\19.html
トクヤマ(4043)の売り予想。 ひとみん｡｡☆ さんの売買予想。 目標株価： 525円 期間： 中期(数週間~数ヶ月) 理由： チャート ･･･下げそう☆,トクヤマ,2017/03/31,08:54,売り予想,ひとみん｡｡☆さん,0.86,562.0,+34.40,525,中期(数週間～数ヶ月),チャート,,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\2.html
トクヤマ(4043)の買い予想。 1629 さんの売買予想。 目標株価： 532円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,トクヤマ,2016/09/17,03:05,買い予想,1629さん,17.36,340.0,+127.12,532,中期(数週間～数ヶ月),チャート,,493.0,04月08日,22:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\20.html
トクヤマ(4043)の買い予想。 t-oku さんの売買予想。 目標株価： 341円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成,トクヤマ,2016/06/17,18:07,買い予想,t-okuさん,47.03,270.0,+233.80,340,中期(数週間～数ヶ月),個人投資家の予想,,493.0,04月08日,22:48,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\21.html
トクヤマ(4043)の買い予想。 37 工事中 ! さんの売買予想。 目標株価： 182円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 長期 目標株価182円,トクヤマ,2016/04/18,13:04,買い予想,37 　 工事中 !さん,57.65,175.0,+515.09,182,長期(数ヶ月～数年),その他,,493.0,04月08日,22:48,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\22.html
トクヤマ(4043)の買い予想。 moko♡ さんの売買予想。 目標株価： 150円 期間： 中期(数週間~数ヶ月) 理由： その他 買い♡ ,トクヤマ,2016/02/08,10:18,買い予想,moko♡さん,338.94,146.0,+673.89,150,中期(数週間～数ヶ月),その他,"モゴモゴだね 
(＊^_-＊)~♡ 

",493.0,04月08日,22:48,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\23.html
トクヤマ(4043)の売り予想。 松岡政也 さんの売買予想。 目標株価： 130円 期間： 長期(数ヶ月～数年) 理由： その他 売り予想,トクヤマ,2015/11/28,11:40,売り予想,松岡政也さん,-25.38,270.0,-235.91,130,長期(数ヶ月～数年),その他,"【株価分析結果】2015/11/28 01:20
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「311円」を超えると割高圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。
",493.0,04月08日,22:48,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\24.html
トクヤマ(4043)の買い予想。 y-shimizu さんの売買予想。 目標株価： 344円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想 中期 目標株価344円,トクヤマ,2015/11/12,16:42,買い予想,y-shimizuさん,241.75,267.0,+239.62,344,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,493.0,04月08日,22:48,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\25.html
トクヤマ(4043)の買い予想。 pinksapphire さんの売買予想。 目標株価： 274円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成,トクヤマ,2015/10/30,13:36,買い予想,pinksapphireさん,40.24,245.0,+286.68,274,中期(数週間～数ヶ月),個人投資家の予想,,493.0,04月08日,22:48,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\26.html
トクヤマ(4043)の買い予想。 takasitokio さんの売買予想。 目標株価： 290円 期間： 長期(数ヶ月～数年) 理由： その他 買い,トクヤマ,2015/09/12,19:32,買い予想,takasitokioさん,32.21,195.0,+433.10,290,長期(数ヶ月～数年),その他,,493.0,04月08日,22:48,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4043-トクヤマ/2017-04-08-22-47-13/comment\27.html
