概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
三井化学(4183)の買い予想。 さくらchan さんの売買予想。 目標株価： 357円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,三井化学,2010/01/03,02:38,買い予想,さくらchanさん,347.68,242.0,+332.53,357,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2009/12/31 03:13
　割安

【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「357円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPBRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に純資産動向が比較されている可能性があります。
　結果、現在、この銘柄のPBRは同一業種分類の平均値よりも低い為、相対比較の観点からは割安と判断されます。

",526.0,04月08日,23:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\108.html
三井化学(4183)の買い予想。 ナナプラザ さんの売買予想。 目標株価： 320円 期間： 長期(数ヶ月～数年) 理由： チャート １年後だよ,三井化学,2009/12/31,08:46,買い予想,ナナプラザさん,204.93,242.0,+332.53,320,長期(数ヶ月～数年),チャート,トレンド,526.0,04月08日,23:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\109.html
三井化学(4183)の買い予想。 rEgAIn さんの売買予想。 目標株価： 590円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想,三井化学,2016/09/25,17:02,買い予想,rEgAInさん,23.94,474.0,+30.59,590,長期(数ヶ月～数年),その他,,526.0,04月08日,23:08,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\11.html
三井化学(4183)の買い予想。 うりきち さんの売買予想。 目標株価： 300円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,三井化学,2009/12/27,23:23,買い予想,うりきちさん,364.8,248.0,+317.61,300,中期(数週間～数ヶ月),チャート,,526.0,04月08日,23:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\110.html
三井化学(4183)の買い予想。 うちのポチ さんの売買予想。 目標株価： 342円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,三井化学,2009/12/20,22:22,買い予想,うちのポチさん,90.95,240.0,+337.67,342,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2009/12/19 03:13
　割安

【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「342円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPBRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に純資産動向が比較されている可能性があります。
　結果、現在、この銘柄のPBRは同一業種分類の平均値よりも低い為、相対比較の観点からは割安と判断されます。

",526.0,04月08日,23:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\111.html
三井化学(4183)の買い予想。 ketts777 さんの売買予想。 目標株価： 0円 期間： 中期(数週間~数ヶ月) そろそろ,三井化学,2009/12/16,22:03,買い予想,ketts777さん,347.15,234.0,+353.62,--,中期(数週間～数ヶ月),,,526.0,04月08日,23:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\112.html
三井化学(4183)の買い予想。 たぬき さんの売買予想。 目標株価： 350円 期間： 長期(数ヶ月～数年) かい,三井化学,2009/12/09,12:52,買い予想,たぬきさん,311.72,219.0,+397.32,350,長期(数ヶ月～数年),,,526.0,04月08日,23:11,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\113.html
三井化学(4183)の買い予想。 Ooops! さんの売買予想。 目標株価： 300円 期間： 中期(数週間~数ヶ月) 理由： チャート 購入,三井化学,2009/12/08,11:02,買い予想,Ooops!さん,293.58,220.0,+394.22,300,中期(数週間～数ヶ月),チャート,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\114.html
三井化学(4183)の買い予想。 mt6*304*2* さんの売買予想。 目標株価： 250円 期間： 中期(数週間~数ヶ月) 理由： チャート 株価診断結果「割安」に賛成,三井化学,2009/12/08,10:25,買い予想,mt6*304*2*さん,391.95,222.0,+388.11,250,中期(数週間～数ヶ月),チャート,"【株価分析結果】2009/12/08 03:12
　割安

【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「343円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPBRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に純資産動向が比較されている可能性があります。
　結果、現在、この銘柄のPBRは同一業種分類の平均値よりも低い為、相対比較の観点からは割安と判断されます。

",526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\115.html
三井化学(4183)の買い予想。 たくたくちゃん さんの売買予想。 目標株価： 270円 期間： 短期(数分~数日) 理由： チャート かい,三井化学,2009/12/07,10:46,買い予想,たくたくちゃんさん,415.06,237.0,+345.55,270,短期(数分～数日),チャート,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\116.html
三井化学(4183)の買い予想。 みちる さんの売買予想。 目標株価： 300円 期間： 中期(数週間~数ヶ月) 理由： その他 買い,三井化学,2009/12/04,22:05,買い予想,みちるさん,342.05,239.0,+340.28,300,中期(数週間～数ヶ月),その他,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\117.html
"三井化学,4183,MitsuiChemicals,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",三井化学,2009/12/04,18:58,買い予想,RX78G3さん,601.44,239.0,+340.28,300,,,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\118.html
三井化学(4183)の買い予想。 影 さんの売買予想。 目標株価： 250円 期間： 短期(数分~数日) 理由： イベント(増資／合弁・買収／分割等) 公募増資,三井化学,2009/11/25,13:57,買い予想,影さん,296.96,199.0,+465.83,250,短期(数分～数日),イベント(増資／合弁・買収／分割等),増資価格にて買い,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\119.html
三井化学(4183)の買い予想。 pinksapphire さんの売買予想。 目標株価： 442円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,三井化学,2016/05/31,23:47,買い予想,pinksapphireさん,40.24,410.0,+79.75,442,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"■三井化学  　417円　 +14 円 (+3.5％)　　本日終値
　三井化学が３連騰。総合化学大手でヘルスケア分野の強化が奏功、特に紙おむつ向け不織布が成長事業として収益を牽引する。１７年３月期営業利益は前期比微減益の７００億円を予想しているが「保守的で期中増額修正から増益予想に転換する可能性が高い」（国内中堅証券）との見方が出ている。機関投資家の注目度も高く、国内外証券会社の投資判断も相次いでいるが、概ね評価は中立的。ただ、直近では岩井コスモが２５日付でレーティングと目標株価を引き下げたにもかかわらず、売りをこなし上値指向を保ったことから、逆に株価の足腰の強さを証明し追随買いを誘うかたちとなったようだ。",526.0,04月08日,23:08,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\12.html
三井化学(4183)の買い予想。 仔猫･猫・老猫･猫又 さんの売買予想。 目標株価： 428円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,三井化学,2009/11/11,16:44,買い予想,仔猫･猫・老猫･猫又さん,374.27,300.0,+213.27,428,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2009/11/11 03:12
　割安

【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「428円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPBRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に純資産動向が比較されている可能性があります。
　結果、現在、この銘柄のPBRは同一業種分類の平均値よりも低い為、相対比較の観点からは割安と判断されます。

",526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\120.html
三井化学(4183)の買い予想。 フォーナイン さんの売買予想。 目標株価： 285円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) なんとなく,三井化学,2009/10/29,21:40,買い予想,フォーナインさん,42.85,316.0,+188.07,285,短期(数分～数日),業績(会社計画の修正発表を含む),"黒字転換は無理ですが、赤字縮小くらいはできるのでは？

１１月１６日
目標株価を３４５円から２５５円に変更
１月１４日 
目標株価を２５５円から２８５円に変更",526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\121.html
三井化学(4183)の買い予想。 TAKA29810 さんの売買予想。 期間： 短期(数分~数日) 理由： その他 短期,三井化学,2009/10/20,06:42,買い予想,TAKA29810さん,256.13,335.0,+322.55,--,短期(数分～数日),その他,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\122.html
"三井化学,4183,MitsuiChemicals,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",三井化学,2009/10/15,20:28,売り予想,空飛ぶ モンティ・パイさん,-418.66,320.0,-183.94,--,,,今年もガチでキます。,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\123.html
三井化学(4183)の買い予想。 リアムギャラオ さんの売買予想。 目標株価： 400円 期間： 中期(数週間~数ヶ月) 理由： その他 買い,三井化学,2009/09/07,11:00,買い予想,リアムギャラオさん,39.34,335.0,+161.27,400,中期(数週間～数ヶ月),その他,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\124.html
三井化学(4183)の買い予想。 keepura さんの売買予想。 目標株価： 390円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,三井化学,2009/08/27,17:57,買い予想,keepuraさん,162.99,361.0,+129.18,390,中期(数週間～数ヶ月),チャート,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\125.html
三井化学(4183)の買い予想。 とんこつ さんの売買予想。 目標株価： 340円 期間： 中期(数週間~数ヶ月) 理由： チャート 出遅れ感,三井化学,2009/07/21,22:43,買い予想,とんこつさん,30.79,296.0,+219.99,340,中期(数週間～数ヶ月),チャート,"このところ買いが止まっている。
300円以下で買っておきたい。",526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\126.html
三井化学(4183)の買い予想。 tanukiudon さんの売買予想。 目標株価： 350円 期間： 中期(数週間~数ヶ月) 理由： チャート そろそろ↑,三井化学,2009/06/19,16:06,買い予想,tanukiudonさん,1017.19,312.0,+194.13,350,中期(数週間～数ヶ月),チャート,底かな,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\127.html
"三井化学,4183,MitsuiChemicals,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",三井化学,2009/06/13,20:53,買い予想,aogiさん,563.46,333.0,+163.95,--,,,　,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\128.html
"三井化学,4183,MitsuiChemicals,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",三井化学,2009/06/05,11:26,買い予想,新卒MBAさん,434.31,334.0,+162.61,--,,,　,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\129.html
三井化学(4183)の買い予想。 moko♡ さんの売買予想。 目標株価： 341円 期間： 中期(数週間~数ヶ月) 理由： その他 買い♡ ,三井化学,2016/04/08,10:10,買い予想,moko♡さん,338.94,323.0,+177.83,341,中期(数週間～数ヶ月),その他,"
モゴモゴだね 
(＊^_-＊)~♡ 
",526.0,04月08日,23:08,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\13.html
三井化学(4183)の買い予想。 tratra さんの売買予想。 目標株価： 390円 期間： 中期(数週間~数ヶ月) いい感じ,三井化学,2009/06/03,21:17,買い予想,tratraさん,1519.3,352.0,+139.75,390,中期(数週間～数ヶ月),,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\130.html
三井化学(4183)の買い予想。 マッチョ侍 さんの売買予想。 ＜本文は削除済みです＞ みんかぶ運営事務局,三井化学,2009/05/30,15:17,買い予想,マッチョ侍さん,54.77,330.0,+168.03,--,,,"＜利用規約に抵触する内容のため、本文を削除しました＞
 みんかぶ運営事務局",526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\131.html
三井化学(4183)の買い予想。 ｸﾏ爺さん さんの売買予想。 目標株価： 324円 期間： 短期(数分~数日) 理由： その他 必ず,三井化学,2009/05/19,07:19,買い予想,ｸﾏ爺さんさん,319.2,329.0,+169.40,324,短期(数分～数日),その他,必ず[emo:204],526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\132.html
三井化学(4183)の買い予想。 ふあんきい さんの売買予想。 目標株価： 400円 期間： 中期(数週間~数ヶ月) 理由： チャート 出遅れ財閥系,三井化学,2009/04/18,19:15,買い予想,ふあんきいさん,331.84,343.0,+150.88,400,中期(数週間～数ヶ月),チャート,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\133.html
三井化学(4183)の買い予想。 イーキク さんの売買予想。 目標株価： 400円 期間： 中期(数週間~数ヶ月) 理由： その他 買い,三井化学,2009/04/13,14:45,買い予想,イーキクさん,394.7,340.0,+154.72,400,中期(数週間～数ヶ月),その他,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\134.html
三井化学(4183)の買い予想。 dataplex さんの売買予想。 期間： 中期(数週間~数ヶ月) 理由： チャート 上昇トレンド入り,三井化学,2009/04/11,00:55,買い予想,dataplexさん,154.72,330.0,+168.03,--,中期(数週間～数ヶ月),チャート,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\135.html
三井化学(4183)の買い予想。 ｍｏｍｏｎｇａ さんの売買予想。 目標株価： 281円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,三井化学,2009/03/06,22:25,買い予想,ｍｏｍｏｎｇａさん,401.27,211.0,+423.17,281,中期(数週間～数ヶ月),チャート,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\136.html
三井化学(4183)の買い予想。 ワン君のライスフィールド さんの売買予想。 目標株価： 700円 期間： 長期(数ヶ月～数年) 理由： チャート 買う！,三井化学,2009/02/27,22:23,買い予想,ワン君のライスフィールドさん,244.88,206.0,+440.34,700,長期(数ヶ月～数年),チャート,,526.0,04月08日,23:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4183-三井化学/2017-04-08-23-08-02/comment\137.html
